Csc_00003	iAF987.Gmet_2731	29.3	157	108	2	24	180	20	173	1.5e-13	73.6
Csc_00004	iAF987.Gmet_2731	35.0	177	103	3	8	184	9	173	6.3e-20	94.7
Csc_00007	iJN1463.PP_0077	26.5	442	270	14	2	414	3	418	6.1e-30	129.4
Csc_00008	iCN900.CD630_00340	30.1	439	294	5	7	442	17	445	2.3e-52	203.8
Csc_00008	iHN637.CLJU_RS00610	32.7	443	278	9	4	442	10	436	1.3e-50	198.0
Csc_00011	iAF692.Mbar_A0762	37.2	269	154	7	1	255	1	268	4.7e-34	142.1
Csc_00012	iAF692.Mbar_A1178	24.7	174	111	4	24	187	25	188	1.5e-06	50.8
Csc_00014	iCN900.CD630_10600	38.3	277	166	4	19	294	24	296	6.2e-54	208.4
Csc_00017	iCN900.CD630_13530	41.7	283	150	4	1	281	1	270	1.4e-53	207.2
Csc_00020	iCN900.CD630_17470	37.9	311	191	2	8	317	7	316	1.1e-53	207.6
Csc_00020	iHN637.CLJU_RS13960	37.1	299	182	3	1	294	1	298	2.0e-50	196.8
Csc_00022	iML1515.b1821	41.1	185	108	1	1	184	1	185	4.4e-29	125.2
Csc_00023	iMM904.YBR034C	40.3	62	35	2	173	234	59	118	4.0e-06	49.7
Csc_00025	iCN900.CD630_07530	45.8	384	204	3	3	385	2	382	1.0e-93	340.9
Csc_00026	iCN900.CD630_07540	51.1	395	186	6	1	393	1	390	3.1e-109	392.5
Csc_00034	iCN718.ABAYE_RS12465	29.4	218	134	7	10	213	11	222	6.7e-18	88.2
Csc_00037	iAF987.Gmet_1919	22.3	166	116	4	6	164	8	167	2.5e-04	43.5
Csc_00037	iAF987.Gmet_2999	24.4	156	102	4	2	155	9	150	5.6e-04	42.4
Csc_00042	iSynCJ816.SGL_RS02940	27.5	182	103	4	198	352	17	196	2.2e-06	51.2
Csc_00042	iAF692.Mbar_A1776	22.6	336	194	11	195	498	11	312	5.4e-05	46.6
Csc_00050	iHN637.CLJU_RS18305	68.7	482	151	0	1	482	1	482	6.1e-192	667.5
Csc_00050	iYO844.BSU00090	64.8	483	167	1	3	482	5	487	1.2e-182	636.7
Csc_00050	iNF517.LLMG_RS01210	60.9	486	184	2	3	482	7	492	1.1e-172	603.6
Csc_00052	iLJ478.TM0282	45.5	345	174	7	5	340	13	352	6.7e-76	281.6
Csc_00052	iCN718.ABAYE_RS14110	39.5	352	195	6	5	340	28	377	4.9e-71	265.4
Csc_00054	iJN1463.PP_2008	32.7	553	333	15	3	545	19	542	1.9e-63	241.1
Csc_00054	iJN1463.PP_0310	28.6	657	398	17	8	625	6	630	4.6e-57	219.9
Csc_00056	iAF987.Gmet_0977	35.6	160	102	1	92	251	14	172	8.5e-23	104.8
Csc_00062	iYO844.BSU26710	45.0	222	122	0	7	228	28	249	5.6e-58	221.5
Csc_00063	iYO844.BSU26700	50.0	110	55	0	1	110	1	110	1.1e-24	109.8
Csc_00065	iCN900.CD630_16140	29.4	228	150	4	12	231	31	255	2.1e-25	113.2
Csc_00065	iYO844.BSU30450	31.8	220	142	4	4	218	1	217	3.6e-25	112.5
Csc_00065	iYO844.BSU02750	29.1	206	135	3	20	215	20	224	2.9e-22	102.8
Csc_00067	iSynCJ816.SGL_RS13365	29.5	146	97	4	5	146	10	153	5.1e-13	72.0
Csc_00068	iYL1228.KPN_02388	35.1	587	361	7	7	588	6	577	1.9e-94	344.0
Csc_00068	STM_v1_0.STM1909	35.5	588	357	8	7	588	6	577	2.4e-94	343.6
Csc_00068	iSbBS512_1146.SbBS512_E2169	35.5	588	357	8	7	588	6	577	3.2e-94	343.2
Csc_00068	iSDY_1059.SDY_1180	35.4	588	358	8	7	588	6	577	7.1e-94	342.0
Csc_00068	iSSON_1240.SSON_1242	35.7	588	357	9	7	588	6	578	1.6e-93	340.9
Csc_00068	iSF_1195.SF1917	35.2	588	359	8	7	588	6	577	3.5e-93	339.7
Csc_00068	iJN1463.PP_5089	34.5	559	336	8	38	588	42	578	1.3e-92	337.8
Csc_00068	iPC815.YPO2046	35.9	588	354	9	7	588	6	576	1.5e-91	334.3
Csc_00069	iAF692.Mbar_A2092	35.1	228	127	5	1	210	1	225	3.8e-27	119.8
Csc_00069	iAF692.Mbar_A1361	28.0	397	247	13	2	367	511	899	1.4e-26	117.9
Csc_00070	iEK1008.Rv0125	28.5	323	182	10	120	422	62	355	1.6e-18	91.3
Csc_00071	iCN900.CD630_27260	64.7	408	140	3	4	410	2	406	2.6e-151	532.3
Csc_00071	iYS854.USA300HOU_RS11410	63.1	409	144	4	7	410	4	410	3.6e-145	511.9
Csc_00071	iYO844.BSU36900	62.9	404	144	3	11	410	8	409	1.1e-144	510.4
Csc_00071	iLJ478.TM0720	61.1	414	150	3	7	410	5	417	3.1e-144	508.8
Csc_00071	iAF987.Gmet_1605	61.3	408	152	3	7	410	4	409	8.4e-142	500.7
