Bv_00002	iYO844.BSU03860	29.3	256	156	6	1	245	5	246	4.0e-22	102.4
Bv_00002	iYO844.BSU38110	28.0	250	170	3	1	246	5	248	5.2e-22	102.1
Bv_00003	iCN900.CD630_12610	32.9	632	340	15	22	647	100	653	1.6e-78	291.6
Bv_00005	iYS854.USA300HOU_RS02640	35.7	112	71	1	8	118	5	116	8.6e-18	87.0
Bv_00005	iYO844.BSU00780	33.9	112	73	1	8	118	4	115	1.9e-17	85.9
Bv_00007	iEK1008.Rv3265c	25.1	219	149	4	17	221	12	229	4.2e-14	76.3
Bv_00009	iAF987.Gmet_1469	28.7	561	321	13	54	549	54	600	3.6e-55	213.4
Bv_00017	iAF987.Gmet_1706	36.8	125	75	2	5	127	1	123	4.4e-15	79.0
Bv_00017	iAF987.Gmet_2999	33.6	134	87	1	1	132	4	137	1.3e-14	77.4
Bv_00018	iAF987.Gmet_0043	28.4	232	159	5	300	527	38	266	6.8e-19	92.8
Bv_00019	iEK1008.Rv0684	32.6	712	443	5	7	708	11	695	2.2e-105	380.6
Bv_00019	iSynCJ816.SGL_RS10930	32.8	705	439	5	9	708	10	684	1.2e-103	374.8
Bv_00019	iSynCJ816.SGL_RS17200	30.4	714	459	5	10	715	9	692	4.5e-98	356.3
Bv_00021	iHN637.CLJU_RS03910	34.1	372	238	4	4	373	14	380	1.7e-64	243.8
Bv_00021	iCN900.CD630_24640	33.3	390	243	4	1	373	1	390	2.1e-62	236.9
Bv_00021	iAF987.Gmet_3535	37.9	377	227	4	4	373	7	383	3.5e-62	236.1
Bv_00021	iYO844.BSU25500	32.2	376	252	3	1	373	1	376	6.2e-59	225.3
Bv_00021	iEK1008.Rv2388c	32.7	376	240	3	3	373	7	374	1.4e-58	224.2
Bv_00030	iJN1463.PP_0525	22.6	235	152	6	181	396	38	261	5.5e-05	47.4
Bv_00033	iLJ478.TM0055	45.4	573	280	6	106	651	103	669	7.4e-143	505.0
Bv_00036	iEK1008.Rv1288	28.9	142	86	6	610	750	192	319	1.8e-05	48.9
Bv_00037	iAF987.Gmet_0043	22.4	429	278	10	790	1209	16	398	9.8e-22	103.6
Bv_00044	iLJ478.TM0061	38.2	340	179	9	29	361	368	683	9.2e-63	238.0
Bv_00046	iYO844.BSU06160	27.7	494	304	6	20	509	19	463	1.4e-48	191.4
Bv_00046	iCN900.CD630_00340	27.6	492	300	10	12	496	6	448	2.2e-43	174.1
Bv_00047	iLJ478.TM0024	29.4	255	156	13	26	261	208	457	1.3e-23	107.5
Bv_00049	iAF692.Mbar_A2225	35.3	417	259	7	49	462	39	447	2.4e-65	246.9
Bv_00049	iAF692.Mbar_A0721	35.5	431	265	8	37	462	25	447	1.3e-63	241.1
Bv_00051	iHN637.CLJU_RS06465	30.4	322	206	10	20	340	12	316	2.4e-33	140.2
Bv_00053	iAF987.Gmet_0067	47.6	210	110	0	6	215	4	213	7.7e-54	207.6
Bv_00053	iYO844.BSU15790	47.9	211	109	1	6	215	4	214	2.2e-53	206.1
Bv_00053	iCN900.CD630_25750	48.1	208	107	1	6	212	4	211	1.1e-52	203.8
Bv_00053	iHN637.CLJU_RS06205	46.2	210	113	0	6	215	4	213	2.7e-51	199.1
Bv_00053	iSynCJ816.SGL_RS09950	45.9	209	111	1	5	211	6	214	8.0e-51	197.6
Bv_00053	iLJ478.TM1718	45.2	210	114	1	6	215	4	212	1.8e-50	196.4
Bv_00057	iYO844.BSU15730	39.7	310	174	5	7	314	3	301	1.2e-55	214.2
Bv_00057	iYS854.USA300HOU_RS06110	39.7	310	173	7	7	314	3	300	1.4e-54	210.7
Bv_00057	iAF987.Gmet_3339	38.5	312	178	6	6	316	4	302	3.4e-53	206.1
Bv_00057	iSbBS512_1146.SbBS512_E3672	37.6	314	184	4	4	316	3	305	3.4e-53	206.1
Bv_00057	iSF_1195.SF3319	37.3	314	185	4	4	316	3	305	5.7e-53	205.3
Bv_00057	iSDY_1059.SDY_3464	37.6	314	184	4	4	316	3	305	7.5e-53	204.9
Bv_00057	iSSON_1240.SSON_3428	37.6	314	184	4	4	316	3	305	7.5e-53	204.9
Bv_00057	iCN900.CD630_25840	33.5	310	194	5	6	314	1	299	6.3e-52	201.8
Bv_00057	STM_v1_0.STM3407	37.2	312	184	5	6	316	5	305	1.2e-50	197.6
Bv_00057	iYL1228.KPN_03688	37.1	315	184	6	4	316	3	305	5.9e-50	195.3
Bv_00058	iAF692.Mbar_A1823	29.2	537	342	9	69	596	76	583	5.8e-59	226.1
Bv_00058	iAF987.Gmet_3470	26.4	605	403	10	13	596	25	608	1.3e-53	208.4
Bv_00060	iEK1008.Rv3332	31.3	393	231	12	5	377	10	383	1.7e-43	174.1
Bv_00060	iCN900.CD630_10100	30.2	381	250	9	5	380	4	373	1.4e-42	171.0
Bv_00060	iYS854.USA300HOU_RS03790	28.7	390	257	10	5	379	6	389	7.1e-42	168.7
Bv_00060	iPC815.YPO2626	30.3	373	246	8	5	370	4	369	2.7e-41	166.8
Bv_00060	iML1515.b0677	32.4	358	224	10	5	353	4	352	9.6e-39	158.3
Bv_00060	iSDY_1059.SDY_0611	32.4	358	224	10	5	353	4	352	9.6e-39	158.3
Bv_00060	iSbBS512_1146.SbBS512_E0574	32.4	358	224	10	5	353	4	352	1.3e-38	157.9
Bv_00060	iSSON_1240.SSON_0631	32.4	358	224	10	5	353	4	352	1.3e-38	157.9
Bv_00061	iJN1463.PP_3426	20.8	1108	725	35	10	1051	13	1033	6.1e-19	94.0
Bv_00063	iAF987.Gmet_3509	22.7	1056	748	26	1	1019	5	1029	4.5e-59	227.3
Bv_00064	iAF987.Gmet_1548	25.0	180	132	3	175	351	238	417	9.5e-09	58.5
Bv_00075	iCN718.ABAYE_RS14155	28.4	275	168	7	1	260	1	261	1.2e-16	84.3
Bv_00076	iYS854.USA300HOU_RS04605	23.6	275	176	8	27	271	23	293	1.2e-12	71.2
Bv_00078	iEK1008.Rv0684	29.2	487	292	12	3	453	8	477	1.3e-46	184.9
Bv_00078	iSynCJ816.SGL_RS10930	27.4	474	308	10	5	453	7	469	2.8e-41	167.2
Bv_00079	iHN637.CLJU_RS02740	41.9	296	151	4	4	284	3	292	3.7e-56	215.7
Bv_00079	iAF987.Gmet_2472	44.0	275	145	5	4	277	2	268	5.4e-55	211.8
Bv_00079	iHN637.CLJU_RS02625	40.9	291	159	3	4	283	3	291	1.3e-53	207.2
Bv_00079	iSynCJ816.SGL_RS02095	41.7	288	153	6	4	282	5	286	5.6e-52	201.8
Bv_00079	iSDY_1059.SDY_2205	40.5	294	160	5	3	283	2	293	1.2e-51	200.7
Bv_00079	iML1515.b2040	40.5	294	160	5	3	283	2	293	2.8e-51	199.5
