Ro_00001	iJN1463.PP_0137	36.0	419	255	5	13	424	3	415	1.9e-64	243.8
Ro_00001	iPC815.YPO0254	37.0	424	243	8	16	426	6	418	1.5e-61	234.2
Ro_00001	iCN718.ABAYE_RS16630	37.0	408	243	7	18	417	8	409	3.8e-60	229.6
Ro_00001	iYL1228.KPN_04480	34.6	422	260	6	14	426	5	419	8.4e-60	228.4
Ro_00001	iSbBS512_1146.SbBS512_E4598	34.5	417	259	6	18	426	8	418	2.1e-58	223.8
Ro_00001	iSSON_1240.SSON_4258	34.5	417	259	6	18	426	8	418	2.1e-58	223.8
Ro_00001	iHN637.CLJU_RS10210	34.6	431	260	6	1	426	1	414	2.7e-58	223.4
Ro_00001	iML1515.b4077	34.5	417	259	6	18	426	8	418	2.7e-58	223.4
Ro_00001	STM_v1_0.STM4283	34.0	420	261	6	16	426	6	418	2.7e-58	223.4
Ro_00002	iHN637.CLJU_RS02740	38.2	288	166	2	2	277	1	288	5.3e-55	211.8
Ro_00002	iHN637.CLJU_RS02625	39.7	290	163	3	2	279	1	290	1.2e-54	210.7
Ro_00002	iAF987.Gmet_2472	41.2	277	159	2	4	280	2	274	5.0e-53	205.3
Ro_00007	iJN1463.PP_2872	38.8	85	48	2	115	195	196	280	8.1e-05	44.7
Ro_00012	iNF517.LLMG_RS04065	30.2	315	206	4	15	329	8	308	6.9e-33	138.7
Ro_00013	iNF517.LLMG_RS04060	40.9	487	288	0	4	490	3	489	4.5e-105	379.0
Ro_00013	iYO844.BSU35940	39.5	488	294	1	4	490	3	490	2.8e-99	359.8
Ro_00013	iHN637.CLJU_RS00620	38.5	496	302	3	2	494	4	499	8.1e-99	358.2
Ro_00013	iML1515.b4087	38.5	501	293	6	4	489	6	506	4.9e-96	349.0
Ro_00014	iYO844.BSU35960	29.4	194	103	9	74	262	78	242	3.5e-06	49.7
Ro_00017	iAF692.Mbar_A1138	28.4	243	149	5	1	243	1	218	4.2e-25	112.8
Ro_00021	iNF517.LLMG_RS00430	57.8	346	137	3	2	346	3	340	6.4e-114	407.9
Ro_00021	iCN718.ABAYE_RS04470	55.4	345	140	3	2	346	7	337	4.2e-105	378.6
