Dl_00001	iYS854.USA300HOU_RS14205	40.0	70	42	0	50	119	370	439	4.8e-09	58.5
Dl_00005	iHN637.CLJU_RS18540	72.8	559	147	2	3	560	4	558	3.7e-241	831.2
Dl_00005	iCN900.CD630_07180	72.3	559	150	2	3	560	4	558	4.4e-234	807.7
Dl_00006	iHN637.CLJU_RS10745	26.8	239	162	4	68	300	79	310	1.1e-18	91.3
Dl_00006	iAF987.Gmet_1189	27.4	201	138	2	110	302	156	356	8.1e-17	85.1
Dl_00012	iAF987.Gmet_2497	47.5	59	30	1	2	60	3	60	3.8e-09	57.4
Dl_00018	iYS854.USA300HOU_RS08170	40.9	237	139	1	122	358	117	352	9.9e-46	181.4
Dl_00020	iAF692.Mbar_A2986	61.7	410	152	2	5	409	24	433	2.8e-145	512.3
Dl_00021	iAF692.Mbar_A2987	40.8	179	106	0	6	184	4	182	1.6e-34	143.3
Dl_00021	iAF692.Mbar_A0057	40.3	186	106	4	3	187	7	188	1.8e-30	129.8
Dl_00022	iAF692.Mbar_A2988	48.2	623	292	10	4	603	17	631	7.0e-153	538.1
Dl_00023	iML1515.b2036	60.2	362	137	2	4	364	2	357	7.7e-134	474.2
Dl_00023	iNF517.LLMG_RS01180	59.0	373	144	4	2	370	6	373	1.5e-129	459.9
Dl_00024	iYO844.BSU01770	45.1	457	238	2	1	457	1	444	6.6e-111	398.3
Dl_00024	iNF517.LLMG_RS02290	47.2	458	227	4	1	455	1	446	1.4e-108	390.6
Dl_00024	iYS854.USA300HOU_RS11655	44.9	457	241	2	1	457	1	446	1.3e-103	374.0
Dl_00024	iCN900.CD630_01190	43.6	463	238	5	1	457	1	446	3.3e-102	369.4
Dl_00025	iHN637.CLJU_RS19905	54.6	613	272	4	1	612	1	608	2.4e-193	672.5
Dl_00025	iCN900.CD630_01200	51.6	614	291	4	1	612	1	610	8.2e-186	647.5
Dl_00030	iEK1008.Rv0684	58.4	699	274	4	8	701	10	696	1.3e-240	829.7
Dl_00030	iSynCJ816.SGL_RS10930	55.3	698	297	3	4	701	3	685	5.0e-227	784.6
Dl_00031	iSynCJ816.SGL_RS10925	70.1	402	112	4	1	397	1	399	4.6e-161	564.7
Dl_00032	iLB1027_lipid.PHATRDRAFT_51242	28.4	264	161	11	53	297	79	333	8.4e-14	75.1
Dl_00032	iYO844.BSU22110	25.9	266	182	5	41	295	35	296	2.1e-12	70.5
Dl_00032	iJN1463.PP_3378	26.0	262	186	4	41	295	36	296	6.0e-12	68.9
Dl_00033	iYO844.BSU39980	25.7	105	76	1	5	107	205	309	9.2e-04	41.6
Dl_00036	iHN637.CLJU_RS08965	48.1	491	244	3	1	482	1	489	5.3e-143	505.0
Dl_00037	STM_v1_0.STM2497	53.8	413	187	2	3	412	2	413	9.2e-120	427.6
Dl_00037	iYL1228.KPN_02820	53.5	413	188	2	3	412	2	413	5.9e-119	424.9
Dl_00037	iML1515.b2497	53.3	413	189	2	3	412	2	413	3.9e-118	422.2
Dl_00037	iSbBS512_1146.SbBS512_E2871	53.3	413	189	2	3	412	2	413	3.9e-118	422.2
Dl_00037	iSDY_1059.SDY_2686	53.3	413	189	2	3	412	2	413	3.9e-118	422.2
Dl_00037	iSSON_1240.SSON_2579	53.3	413	189	2	3	412	2	413	3.9e-118	422.2
Dl_00037	iSF_1195.SF2541	53.0	413	190	2	3	412	2	413	1.5e-117	420.2
Dl_00037	iHN637.CLJU_RS11595	50.7	424	197	2	5	416	3	426	1.1e-107	387.5
Dl_00041	iYO844.BSU28750	41.4	408	215	6	1	405	1	387	4.4e-83	305.8
Dl_00042	iYO844.BSU28740	53.9	293	131	3	2	292	22	312	1.7e-80	296.6
Dl_00043	iYO844.BSU28730	49.3	268	136	0	14	281	13	280	1.4e-76	283.5
Dl_00044	iYO844.BSU28720	60.8	502	192	3	3	504	2	498	9.8e-185	643.7
Dl_00046	iYL1228.KPN_00856	27.9	280	167	4	2	261	3	267	1.2e-27	120.9
Dl_00046	iSbBS512_1146.SbBS512_E2526	28.8	264	179	4	2	258	3	264	1.7e-26	117.1
Dl_00046	iSSON_1240.SSON_0804	28.4	264	180	4	2	258	3	264	6.3e-26	115.2
Dl_00046	iML1515.b0822	28.4	264	180	4	2	258	3	264	8.3e-26	114.8
Dl_00046	iSF_1195.SF0772	28.4	264	180	4	2	258	3	264	1.1e-25	114.4
Dl_00046	iML1515.b0844	27.8	263	179	4	2	254	3	264	5.4e-25	112.1
Dl_00047	iNF517.LLMG_RS04880	54.2	144	66	0	1	144	1	144	5.0e-44	174.5
Dl_00047	iML1515.b4090	53.7	147	68	0	2	148	3	149	3.0e-41	165.2
Dl_00048	iPC815.YPO3353	44.5	146	77	2	1	143	2	146	3.6e-26	115.2
Dl_00048	iHN637.CLJU_RS01130	45.0	151	78	4	1	148	1	149	4.4e-24	108.2
