Pd_00002	iCN900.CD630_12610	32.3	626	350	15	22	646	100	652	5.5e-79	293.1
Pd_00003	iAF987.Gmet_2391	28.2	301	194	7	257	548	21	308	3.4e-31	134.4
Pd_00005	iYS854.USA300HOU_RS02640	35.0	120	76	2	1	118	1	120	1.7e-13	72.8
Pd_00005	iYO844.BSU00780	35.1	111	71	1	4	113	3	113	9.2e-12	67.0
Pd_00006	iCN900.CD630_08940	35.6	466	276	10	3	457	4	456	2.5e-49	193.7
Pd_00006	iHN637.CLJU_RS18325	34.5	475	284	10	10	473	11	469	5.7e-49	192.6
Pd_00006	iCN900.CD630_08930	35.3	464	278	9	3	457	4	454	9.7e-49	191.8
Pd_00016	iYO844.BSU35530	30.4	352	204	8	15	357	13	332	2.5e-28	123.6
Pd_00025	iSSON_1240.SSON_3959	52.5	402	172	5	6	391	9	407	8.0e-113	404.4
Pd_00025	iML1515.b3787	52.5	402	172	5	6	391	9	407	1.0e-112	404.1
Pd_00025	iSF_1195.SF3861	52.5	402	172	5	6	391	9	407	1.0e-112	404.1
Pd_00025	iSbBS512_1146.SbBS512_E4134	52.2	402	173	5	6	391	9	407	4.0e-112	402.1
Pd_00025	iSDY_1059.SDY_3961	52.2	402	173	5	6	391	9	407	5.2e-112	401.7
Pd_00025	iYL1228.KPN_04287	50.7	406	181	5	6	395	9	411	2.4e-109	392.9
Pd_00025	STM_v1_0.STM3921	51.2	402	177	5	6	391	9	407	9.1e-109	391.0
Pd_00025	iPC815.YPO3863	50.3	396	180	4	6	385	9	403	1.2e-108	390.6
Pd_00026	iCN718.ABAYE_RS18920	58.0	319	128	3	5	319	19	335	1.7e-97	353.2
Pd_00027	iCN718.ABAYE_RS18925	60.5	413	157	2	1	410	3	412	6.8e-147	517.7
Pd_00030	iCN718.ABAYE_RS12475	45.6	68	37	0	130	197	135	202	1.1e-09	60.8
Pd_00030	iYS854.USA300HOU_RS13870	46.0	63	33	1	135	196	121	183	6.9e-09	58.2
Pd_00031	iYO844.BSU35600	25.7	393	278	5	19	398	14	405	1.4e-26	118.2
Pd_00032	iYS854.USA300HOU_RS13870	44.6	65	36	0	89	153	122	186	5.8e-10	62.0
Pd_00039	iLB1027_lipid.PHATRDRAFT_50356	25.1	191	129	5	118	301	206	389	3.0e-10	63.5
Pd_00039	iEK1008.Rv3032	28.9	149	104	2	175	322	213	360	4.0e-10	63.2
Pd_00039	iYO844.BSU35590	32.4	111	65	2	183	293	223	323	2.0e-09	60.8
Pd_00040	iLJ478.TM0666	25.0	140	102	2	4	141	52	190	1.2e-11	67.0
Pd_00042	iML1515.b3794	37.1	232	134	8	5	226	11	240	1.2e-36	150.6
Pd_00042	STM_v1_0.STM3929	37.5	232	133	7	5	226	11	240	1.2e-36	150.6
Pd_00042	iSbBS512_1146.SbBS512_E4126	37.1	232	134	8	5	226	11	240	2.0e-36	149.8
Pd_00042	iSDY_1059.SDY_3953	37.1	232	134	8	5	226	11	240	2.0e-36	149.8
Pd_00042	iSSON_1240.SSON_3967	37.1	232	134	8	5	226	11	240	2.0e-36	149.8
Pd_00042	iSF_1195.SF3869	37.1	232	134	8	5	226	11	240	2.7e-36	149.4
Pd_00042	iYL1228.KPN_04295	35.9	237	140	7	6	232	14	248	1.9e-34	143.3
Pd_00042	iPC815.YPO3855	36.2	232	134	8	3	223	9	237	5.6e-34	141.7
Pd_00043	iML1515.b3786	60.5	380	138	4	3	382	2	369	1.5e-129	459.9
Pd_00043	iSDY_1059.SDY_3962	60.5	380	138	4	3	382	16	383	2.6e-129	459.1
Pd_00043	iSSON_1240.SSON_3958	60.5	380	138	4	3	382	16	383	2.6e-129	459.1
Pd_00043	iSbBS512_1146.SbBS512_E4135	60.5	380	138	4	3	382	2	369	3.4e-129	458.8
Pd_00043	iPC815.YPO3864	59.2	380	143	3	3	382	2	369	1.0e-128	457.2
Pd_00043	iSF_1195.SF3860	60.5	380	138	4	3	382	16	383	2.9e-128	455.7
Pd_00043	STM_v1_0.STM3920	58.4	385	147	4	3	386	2	374	1.3e-125	446.8
Pd_00043	iAF987.Gmet_1489	58.2	378	149	2	5	382	1	369	3.9e-125	445.3
Pd_00043	iJN1463.PP_1811	58.9	382	140	4	3	382	4	370	4.8e-123	438.3
Pd_00043	iYL1228.KPN_04286	59.6	366	136	4	17	382	1	354	1.2e-121	433.7
Pd_00046	iEK1008.Rv3265c	25.2	218	149	2	17	220	12	229	1.2e-16	84.7
Pd_00050	iMM1415.15212	28.2	294	178	6	117	388	121	403	1.1e-27	122.1
Pd_00050	iCHOv1.100756951	24.3	440	245	13	117	534	116	489	3.6e-26	117.1
Pd_00050	iCHOv1.100756663	24.3	440	245	13	117	534	116	489	1.8e-25	114.8
Pd_00050	iCHOv1.100766960	30.2	225	146	3	117	341	123	336	2.0e-24	111.3
Pd_00051	iAF987.Gmet_1469	28.4	619	350	16	4	549	2	600	8.9e-54	208.8
Pd_00054	iSynCJ816.SGL_RS08135	36.0	420	256	6	10	418	9	426	5.7e-72	268.9
Pd_00059	iYO844.BSU06160	35.1	456	271	5	6	457	26	460	4.9e-74	275.8
Pd_00059	iHN637.CLJU_RS00610	33.8	447	269	6	2	444	13	436	4.0e-68	256.1
Pd_00069	iYO844.BSU11220	40.3	380	214	6	2	373	3	377	8.3e-72	268.1
Pd_00069	iLJ478.TM1785	38.1	386	222	8	1	373	1	382	1.1e-66	251.1
Pd_00070	iAF692.Mbar_A2001	37.8	339	190	7	1	321	1	336	2.3e-54	209.9
Pd_00070	iCN718.ABAYE_RS08590	36.9	344	186	10	1	315	1	342	2.4e-51	199.9
Pd_00070	iJN1463.PP_0432	37.8	339	185	9	1	315	1	337	2.4e-51	199.9
Pd_00070	iYO844.BSU11190	37.2	347	184	9	2	319	1	342	1.3e-49	194.1
Pd_00070	iCN900.CD630_20340	36.8	345	187	9	2	320	4	343	2.2e-49	193.4
Pd_00071	iNF517.LLMG_RS00750	32.3	393	254	8	3	389	4	390	2.1e-49	193.7
Pd_00071	iSynCJ816.SGL_RS18195	31.6	393	261	6	3	390	5	394	3.1e-48	189.9
Pd_00071	iHN637.CLJU_RS03295	30.4	404	271	7	1	398	1	400	1.7e-46	184.1
Pd_00071	iYO844.BSU29450	31.8	403	265	7	2	399	4	401	1.1e-45	181.4
Pd_00074	iAF987.Gmet_1238	34.9	166	98	3	89	251	80	238	3.8e-23	105.9
Pd_00076	iML1515.b3821	31.3	217	124	7	65	269	82	285	1.7e-21	100.5
Pd_00076	iYL1228.KPN_04316	30.9	217	125	7	65	269	79	282	1.7e-21	100.5
Pd_00076	STM_v1_0.STM3957	31.8	217	123	7	65	269	82	285	1.7e-21	100.5
Pd_00076	iSbBS512_1146.SbBS512_E4288	31.3	217	124	7	65	269	82	285	1.7e-21	100.5
Pd_00076	iSDY_1059.SDY_3922	31.3	217	124	7	65	269	82	285	1.7e-21	100.5
Pd_00076	iSF_1195.SF3899	31.3	217	124	7	65	269	82	285	1.7e-21	100.5
Pd_00076	iSSON_1240.SSON_3995	31.2	218	123	7	65	269	82	285	2.9e-21	99.8
Pd_00077	iCHOv1.100759926	63.9	502	171	3	15	514	46	539	1.1e-180	630.2
Pd_00077	iAT_PLT_636.5096	60.3	531	181	4	6	514	37	559	2.9e-176	615.5
Pd_00077	iLJ478.TM0716	59.1	514	209	1	1	514	3	515	2.9e-176	615.5
Pd_00077	iLB1027_lipid.PHATRDRAFT_45886	60.2	510	193	3	6	514	81	581	5.1e-173	604.7
Pd_00077	iMM1415.66904	58.6	514	164	4	1	514	37	501	8.2e-163	570.9
Pd_00077	iYO844.BSU23920	56.6	514	216	3	1	514	1	507	1.4e-162	570.1
Pd_00078	iYO844.BSU24340	55.2	444	197	2	1	442	1	444	6.0e-142	501.5
Pd_00078	iAF692.Mbar_A1587	54.5	442	199	2	1	441	1	441	2.5e-140	496.1
Pd_00078	iYS854.USA300HOU_RS08155	53.6	442	203	2	2	441	1	442	1.8e-133	473.4
Pd_00078	iHN637.CLJU_RS20745	50.6	445	219	1	1	444	1	445	6.2e-131	464.9
Pd_00078	iAF987.Gmet_0984	52.9	442	206	2	1	441	1	441	8.1e-131	464.5
Pd_00078	iCN900.CD630_19380	50.3	449	222	1	1	448	1	449	1.2e-129	460.7
Pd_00078	iSynCJ816.SGL_RS13980	51.0	439	214	1	4	441	5	443	4.5e-129	458.8
Pd_00079	iAT_PLT_636.56922	33.0	100	62	2	50	149	590	684	8.5e-06	47.8
Pd_00079	iMM1415.72039	64.7	34	12	0	116	149	647	680	8.5e-06	47.8
Pd_00079	iCHOv1.100771229	61.8	34	13	0	116	149	647	680	2.5e-05	46.2
Pd_00079	iAF987.Gmet_0816	50.9	55	22	1	94	148	1067	1116	2.5e-05	46.2
Pd_00079	iLJ478.TM0717	44.6	56	31	0	95	150	49	104	2.5e-05	46.2
Pd_00079	iAT_PLT_636.5095	43.6	55	29	1	95	149	645	697	5.5e-05	45.1
Pd_00079	iCHOv1.100765530	27.6	134	87	5	23	149	562	692	1.2e-04	43.9
Pd_00082	iCN900.CD630_30460	48.3	240	124	0	16	255	21	260	1.3e-58	223.8
Pd_00082	iML1515.b2428	48.8	258	130	2	1	256	1	258	5.0e-58	221.9
Pd_00082	iYS854.USA300HOU_RS01010	47.9	240	125	0	15	254	15	254	5.0e-58	221.9
Pd_00082	iSbBS512_1146.SbBS512_E2800	48.8	252	128	1	6	256	7	258	1.5e-57	220.3
Pd_00082	iSDY_1059.SDY_2624	49.2	252	127	1	6	256	7	258	2.5e-57	219.5
Pd_00082	iSF_1195.SF2481	48.8	252	128	1	6	256	7	258	4.3e-57	218.8
Pd_00082	iSSON_1240.SSON_2517	48.4	252	129	1	6	256	7	258	4.3e-57	218.8
Pd_00083	iCN900.CD630_32700	46.6	133	69	1	4	136	8	138	1.3e-24	110.5
Pd_00089	iSDY_1059.SDY_1022	31.6	158	83	5	106	243	19	171	3.2e-07	55.1
Pd_00091	iPC815.YPO1581	26.6	669	465	13	26	688	6	654	4.6e-66	250.0
Pd_00091	iYL1228.KPN_04203	28.1	577	377	12	158	713	130	689	9.6e-64	242.3
Pd_00092	iCN900.CD630_23350	66.7	495	165	0	1	495	1	495	1.2e-203	706.4
Pd_00096	iIT341.HP1563	50.7	207	88	1	4	210	2	194	1.1e-57	220.3
Pd_00096	iAM_Pb448.PBANKA_130280	47.6	208	94	3	1	208	1	193	6.1e-56	214.5
Pd_00096	STM_v1_0.STM0402	48.8	207	93	1	4	210	3	196	3.0e-55	212.2
Pd_00096	iAM_Pf480.PF3D7_1438900	45.7	208	98	2	1	208	1	193	1.3e-53	206.8
Pd_00096	iAM_Pv461.PVX_118545	46.2	208	97	2	1	208	1	193	6.3e-53	204.5
Pd_00096	iMM1415.21672	47.6	208	93	4	3	210	6	197	1.8e-52	203.0
Pd_00096	iAT_PLT_636.7001	46.6	208	95	3	3	210	6	197	4.1e-52	201.8
Pd_00097	iAF987.Gmet_1991	28.0	150	98	4	391	532	188	335	4.8e-08	57.0
Pd_00098	iAF692.Mbar_A2376	52.1	386	182	3	3	387	6	389	9.0e-112	401.0
Pd_00098	iNF517.LLMG_RS05325	50.4	399	195	3	3	401	4	399	3.0e-107	386.0
Pd_00098	iYO844.BSU02980	50.4	395	189	4	3	395	9	398	4.0e-104	375.6
Pd_00099	iML1515.b2678	54.7	265	120	0	1	265	61	325	7.8e-75	277.7
Pd_00099	iSbBS512_1146.SbBS512_E3201	54.7	265	120	0	1	265	61	325	7.8e-75	277.7
Pd_00099	iSF_1195.SF2706	54.3	265	121	0	1	265	61	325	2.3e-74	276.2
Pd_00099	iAF692.Mbar_A2377	54.5	264	118	1	4	265	6	269	1.4e-71	266.9
Pd_00099	iSSON_1240.SSON_2823	52.5	265	126	0	1	265	61	325	1.5e-70	263.5
Pd_00099	iYL1228.KPN_03009	52.8	265	125	0	1	265	62	326	5.8e-70	261.5
Pd_00099	STM_v1_0.STM2810	51.3	265	129	0	1	265	61	325	1.7e-69	260.0
Pd_00099	iPC815.YPO2646	51.3	273	133	0	2	274	94	366	6.4e-69	258.1
Pd_00099	iNF517.LLMG_RS05330	51.1	276	133	1	2	275	9	284	5.4e-68	255.0
Pd_00100	iAF692.Mbar_A2378	43.1	253	142	2	26	277	52	303	8.9e-61	231.1
Pd_00102	iYS854.USA300HOU_RS10275	29.2	161	112	1	2	160	1	161	4.0e-15	78.6
Pd_00104	iSynCJ816.SGL_RS05525	48.0	50	25	1	84	132	31	80	6.4e-05	45.1
Pd_00106	iML1515.b2801	37.9	409	231	4	16	402	22	429	2.2e-65	246.9
Pd_00106	iSSON_1240.SSON_2958	37.9	409	231	4	16	402	22	429	2.2e-65	246.9
Pd_00106	iSF_1195.SF2815	37.7	409	232	4	16	402	22	429	2.4e-64	243.4
Pd_00106	iYL1228.KPN_03152	37.9	409	231	4	16	402	7	414	4.1e-64	242.7
Pd_00110	iAF987.Gmet_2727	34.5	113	69	2	156	268	291	398	7.9e-11	65.1
Pd_00111	iPC815.YPO3036	30.8	133	73	6	51	165	57	188	2.9e-07	52.8
Pd_00111	STM_v1_0.STM2255	28.6	133	76	5	51	165	57	188	4.2e-06	48.9
Pd_00112	STM_v1_0.STM4277	47.0	449	222	3	52	492	38	478	5.9e-126	448.4
Pd_00112	iML1515.b4070	46.1	466	231	5	35	492	25	478	3.6e-123	439.1
Pd_00112	iSbBS512_1146.SbBS512_E4591	46.1	466	231	5	35	492	25	478	3.6e-123	439.1
Pd_00112	iSSON_1240.SSON_4251	46.1	466	231	5	35	492	25	478	3.6e-123	439.1
Pd_00112	iSF_1195.SF4130	45.9	466	232	5	35	492	25	478	4.0e-122	435.6
Pd_00117	iAF987.Gmet_1919	25.8	128	95	0	4	131	5	132	4.0e-12	70.1
Pd_00117	iAF987.Gmet_3476	31.9	119	79	2	3	119	11	129	1.5e-11	68.2
Pd_00117	iAF987.Gmet_1914	26.1	119	88	0	1	119	1	119	2.0e-11	67.8
Pd_00118	iAF987.Gmet_0043	28.1	224	153	4	351	567	41	263	8.1e-18	89.4
Pd_00121	iML1515.b3291	58.3	139	50	4	4	140	3	135	1.0e-35	146.7
Pd_00129	iCN718.ABAYE_RS18875	27.2	353	210	12	31	369	277	596	8.5e-22	102.1
Pd_00130	iAF987.Gmet_2351	32.0	266	161	3	48	312	34	280	2.3e-37	153.7
Pd_00130	iSSON_1240.SSON_2314	26.1	376	239	8	19	377	14	367	5.7e-36	149.1
Pd_00130	iML1515.b2253	26.1	376	239	8	19	377	3	356	7.5e-36	148.7
Pd_00130	iAF987.Gmet_0886	29.4	293	181	5	19	302	4	279	2.2e-35	147.1
Pd_00130	iSF_1195.SF2332	26.5	339	211	7	56	377	28	345	2.0e-33	140.6
Pd_00130	STM_v1_0.STM2297	28.2	291	182	4	19	300	9	281	2.7e-33	140.2
Pd_00131	iCN718.ABAYE_RS18875	37.3	502	287	10	18	506	115	601	5.5e-85	312.4
Pd_00131	iJN1463.PP_1805	38.3	486	271	10	53	516	189	667	2.4e-80	297.0
Pd_00145	iAF987.Gmet_3508	25.7	249	136	6	43	288	104	306	2.0e-08	57.4
Pd_00150	iAF692.Mbar_A0192	36.2	213	123	7	21	230	3	205	1.7e-20	97.1
Pd_00150	iAF692.Mbar_A0742	30.0	220	142	7	21	238	3	212	2.9e-20	96.3
Pd_00151	iCN900.CD630_32850	52.8	449	209	2	1	447	1	448	3.7e-135	478.8
Pd_00151	iYO844.BSU31350	51.7	449	214	2	1	447	1	448	3.8e-132	468.8
Pd_00151	iHN637.CLJU_RS18285	51.5	441	201	3	4	437	6	440	2.6e-128	456.1
Pd_00151	iYS854.USA300HOU_RS04775	49.7	447	221	2	1	447	1	443	3.5e-125	445.7
Pd_00151	iNF517.LLMG_RS12290	50.6	449	219	2	1	447	1	448	1.7e-124	443.4
